web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620708839-3329","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2015","20.86","17.73"
"1620708839-3327","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","19.93","16.54"
"1620708839-3292","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2018","25.92","29.28"
"1620708839-3310","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2017","5.40","5.54"
"1620708839-3320","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2016","7.41","7.27"
"1620708839-3317","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2016","7.62","6.79"
"1620708839-3286","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2019","56.36","59.31"
"1620708839-3284","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2019","77.07","58.65"
"1620708839-3347","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","15.55","10.27"
"1620708839-3316","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2016","6.83","6.28"
