web-scraper-order,web-scraper-start-url,Date,Open,Close
1620708498-3051,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2019",7.65,7.02
1620708498-3141,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2011",3,2.49
1620708498-3061,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2018",9.59,9.49
1620708498-3050,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2019",7.06,6.74
1620708498-3167,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2009",6.55,7.1
1620708498-3173,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2009",5.5,5.7
1620708498-3025,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2021",5.03,5.21
1620708498-3046,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2019",5.77,5.06
1620708498-3085,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2016",6.12,5.75
1620708498-3148,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2011",3.69,3.26
1620708498-3041,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2020",4.95,4.65
1620708498-3144,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2011",3.27,3.5
1620708498-3029,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2021",3.72,3.87
1620708498-3170,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2009",5.85,5.85
1620708498-3103,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2014",4.77,4.52
1620708498-3053,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2019",6.36,6.28
1620708498-3067,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2017",11,9.95
1620708498-3065,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2018",10.35,10.49
1620708498-3184,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2008",5.62,5.7
1620708498-3048,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2019",6.43,5.78
1620708498-3052,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2019",6.28,7.6
1620708498-3171,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2009",5.85,5.85
1620708498-3074,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2017",7.48,8.5
1620708498-3062,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2018",9.33,9.63
1620708498-3094,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2015",6.48,6.02
