web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615854501-855","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 26, 2021","143.60","143.16"
"1615854501-950","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 10, 2020","120.36","113.49"
"1615854501-1027","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 26, 2020","80.88","79.18"
"1615854501-1126","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2020","73.45","74.95"
"1615854501-832","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 26, 2021","122.59","121.26"
"1615854501-1053","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 20, 2020","69.49","69.23"
"1615854501-954","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 03, 2020","126.91","120.88"
"1615854501-1099","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 12, 2020","80.37","81.80"
"1615854501-1058","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 13, 2020","67.08","68.31"
"1615854501-949","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 11, 2020","114.57","112.00"
"1615854501-1059","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 09, 2020","67.18","67.00"
"1615854501-968","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 17, 2020","116.06","114.61"
"1615854501-962","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 25, 2020","124.70","124.82"
"1615854501-839","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 17, 2021","131.25","130.84"
"1615854501-886","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 09, 2020","124.53","121.78"
"1615854501-1005","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 25, 2020","90.18","91.21"
"1615854501-1064","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 02, 2020","60.08","61.23"
"1615854501-894","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 27, 2020","116.57","116.59"
"1615854501-926","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 14, 2020","121.00","121.19"
"1615854501-1061","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 07, 2020","67.70","64.86"
"1615854501-1066","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 31, 2020","63.90","63.57"
"1615854501-946","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 16, 2020","115.23","112.13"
"1615854501-909","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 06, 2020","0.205 Dividend","null"
"1615854501-1114","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 23, 2020","79.48","79.81"
"1615854501-914","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 30, 2020","111.06","108.86"
"1615854501-822","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 12, 2021","120.40","121.03"
"1615854501-1094","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 20, 2020","80.66","80.07"
"1615854501-1000","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 02, 2020","91.96","91.03"
"1615854501-923","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 19, 2020","119.96","115.98"
"1615854501-870","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 04, 2021","133.52","129.41"
"1615854501-887","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 08, 2020","124.37","124.38"
"1615854501-875","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 24, 2020","131.32","131.97"
"1615854501-922","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 20, 2020","116.20","117.51"
"1615854501-1023","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 01, 2020","79.44","80.46"
"1615854501-836","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 22, 2021","128.01","126.00"
"1615854501-1104","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 06, 2020","80.64","81.30"
"1615854501-871","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 31, 2020","134.08","132.69"
"1615854501-930","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 08, 2020","116.25","114.97"
"1615854501-1100","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 11, 2020","80.90","79.90"
"1615854501-889","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 04, 2020","122.60","122.25"
"1615854501-833","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 25, 2021","124.68","120.99"
"1615854501-986","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 23, 2020","97.00","92.85"
"1615854501-979","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 03, 2020","108.20","108.94"
"1615854501-1120","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 14, 2020","79.18","78.17"
"1615854501-872","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 30, 2020","135.58","133.72"
"1615854501-978","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 04, 2020","109.13","109.67"
"1615854501-848","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 04, 2021","136.30","137.39"
"1615854501-1014","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 12, 2020","86.18","84.70"
"1615854501-992","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 15, 2020","98.99","97.72"
"1615854501-971","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 12, 2020","110.50","113.01"
"1615854501-985","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 24, 2020","90.99","92.61"
"1615854501-991","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 16, 2020","96.56","96.52"
"1615854501-1089","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 27, 2020","70.28","68.38"
"1615854501-947","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 15, 2020","118.33","115.54"
"1615854501-934","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 02, 2020","112.89","113.02"
"1615854501-1072","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 23, 2020","57.02","56.09"
"1615854501-1108","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 31, 2020","80.23","77.38"
"1615854501-902","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 16, 2020","118.92","120.30"
"1615854501-1028","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 22, 2020","78.94","79.72"
"1615854501-982","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 29, 2020","93.75","95.04"
"1615854501-1115","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 22, 2020","79.64","79.43"
"1615854501-1095","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 19, 2020","80.00","80.90"
"1615854501-905","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 11, 2020","117.19","119.49"
"1615854501-1009","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 19, 2020","88.66","87.43"
"1615854501-882","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 15, 2020","124.34","127.88"
"1615854501-987","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 22, 2020","96.69","97.27"
"1615854501-1109","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 30, 2020","80.14","80.97"
"1615854501-834","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 24, 2021","124.94","125.35"
"1615854501-1128","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 02, 2020","74.06","75.09"
"1615854501-841","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 12, 2021","134.35","135.37"
"1615854501-852","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2021","135.83","131.96"
"1615854501-965","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 20, 2020","115.75","118.28"
"1615854501-999","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 06, 2020","92.50","93.46"
"1615854501-1029","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 21, 2020","79.67","79.21"
"1615854501-952","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 08, 2020","113.95","112.82"
"1615854501-1033","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 15, 2020","75.09","76.93"
"1615854501-881","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 16, 2020","127.41","127.81"
"1615854501-845","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 08, 2021","136.03","136.91"
"1615854501-1021","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 03, 2020","81.17","81.28"
"1615854501-921","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 21, 2020","116.67","116.87"
"1615854501-1074","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 19, 2020","61.85","61.19"
"1615854501-868","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2021","127.72","126.60"
"1615854501-873","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 29, 2020","138.05","134.87"
"1615854501-1076","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 17, 2020","61.88","63.22"
"1615854501-1034","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 14, 2020","76.13","77.39"
"1615854501-879","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 18, 2020","128.96","126.66"
"1615854501-1083","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 06, 2020","70.50","72.26"
"1615854501-910","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 05, 2020","117.95","119.03"
"1615854501-994","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 13, 2020","97.26","95.48"
"1615854501-980","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 31, 2020","102.89","106.26"
"1615854501-964","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 21, 2020","119.26","124.37"
"1615854501-835","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 23, 2021","123.76","125.86"
"1615854501-1093","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 21, 2020","79.65","78.26"
"1615854501-988","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 21, 2020","99.17","97.00"
"1615854501-863","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 13, 2021","128.76","130.89"
"1615854501-1090","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 26, 2020","71.63","73.16"
"1615854501-983","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 28, 2020","94.37","93.25"
"1615854501-880","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 17, 2020","128.90","128.70"
"1615854501-893","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 30, 2020","116.97","119.05"
"1615854501-1097","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 14, 2020","81.18","81.24"
"1615854501-900","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 18, 2020","118.61","118.03"
"1615854501-935","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 01, 2020","117.64","116.79"
"1615854501-1106","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 04, 2020","78.83","79.71"
"1615854501-874","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 28, 2020","133.99","136.69"
"1615854501-936","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 30, 2020","113.79","115.81"
"1615854501-837","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 19, 2021","130.24","129.87"
"1615854501-903","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 13, 2020","119.44","119.26"
"1615854501-1025","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 28, 2020","79.19","79.56"
"1615854501-1042","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 05, 2020","73.76","74.39"
"1615854501-945","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 17, 2020","109.72","110.34"
"1615854501-1016","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 10, 2020","86.97","88.21"
"1615854501-1057","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 14, 2020","70.00","71.76"
"1615854501-1043","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 04, 2020","72.29","73.29"
"1615854501-888","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 07, 2020","122.31","123.75"
"1615854501-825","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 09, 2021","119.03","121.09"
"1615854501-838","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 18, 2021","129.20","129.71"
"1615854501-1054","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 17, 2020","71.17","70.70"
"1615854501-938","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 28, 2020","115.01","114.96"
"1615854501-925","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 15, 2020","118.72","120.71"
"1615854501-1011","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 17, 2020","88.79","87.90"
"1615854501-911","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 04, 2020","114.14","114.95"
"1615854501-842","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 11, 2021","135.90","135.13"
"1615854501-895","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 25, 2020","115.55","116.03"
"1615854501-1110","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2020","81.11","81.08"
"1615854501-1036","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 12, 2020","79.46","77.85"
"1615854501-891","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 02, 2020","122.02","123.08"
"1615854501-1118","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 16, 2020","78.40","78.81"
"1615854501-1006","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 24, 2020","91.25","90.01"
"1615854501-1013","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 15, 2020","83.31","85.75"
"1615854501-998","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 07, 2020","93.85","93.17"
"1615854501-1091","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 25, 2020","75.24","72.02"
"1615854501-1026","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 27, 2020","79.04","79.53"
"1615854501-977","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 05, 2020","109.38","110.06"
"1615854501-1113","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 24, 2020","80.06","79.58"
"1615854501-1124","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 08, 2020","74.29","75.80"
"1615854501-898","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 20, 2020","118.64","117.34"
"1615854501-967","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 18, 2020","114.35","115.56"
"1615854501-1085","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 04, 2020","74.11","75.68"
"1615854501-917","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 27, 2020","115.49","116.60"
"1615854501-927","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 13, 2020","125.27","121.10"
"1615854501-1117","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 17, 2020","79.07","79.68"
"1615854501-1119","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 15, 2020","77.96","77.83"
"1615854501-877","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 22, 2020","131.61","131.88"
"1615854501-843","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 10, 2021","136.48","135.39"
"1615854501-858","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 21, 2021","133.80","136.87"
"1615854501-1004","https://finance.yahoo.com/quote/AAPL/history?period1=1577750400&period2=1615680000&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 26, 2020","91.10","88.41"
